19:00|seven o’clock|“It was about seven o’clock and so still I felt that, if someone had spoken a mile away, I could have answered him.”|A Month in the Country|J.L. Carr
19:00|seven o’clock|By seven o’clock the candles were lit.|A Discovery of Witches|Deborah Harkness
19:00|seven o’clock|At seven o’clock Holly is still in her office, going over invoices that don’t really need her attention.|If It Bleeds|Stephen King
19:00|seven o’clock|Anne made her way across the dooryard, trailing a steadying hand along the side of Bobbi’s truck. When she had passed the truck, she reached at once for the porch railing. She looked up, and in the slanting light of seven o’clock, Gardener thought the woman looked both aged and ageless.|The Tommyknockers|Stephen King
19:00|seven o’clock|On se réunit le matin au breakfast, et puis on se sépare. Everyone does as he pleases till dinnertime. Dinner at seven o’clock.|Anna Karenina|Leo Tolstoy
19:00|seven o’clock|By seven o’clock, all the guests had arrived, led into the house by Fred and George, who had waited for them at the end of the lane.|Harry Potter and the Deathly Hallows|J.K. Rowling
19:00|seven o’clock|Be at the third pillar from the left outside the Lyceum Theatre to-night at seven o’clock. If you are distrustful bring two friends. You are a wronged woman and shall have justice. Do not bring the police. If you do, all will be in vain. <br>-Your unknown friend.|A Study in Scarlet|Sir Arthur Conan Doyle
19:00|seven o’clock|"The clocks were chiming seven o’clock. ""Ah Mr. Lipwig,"" said Lord Vetinari, looking up. ""Thank you so much for dropping in. It has been such a busy day, has it not? Drumknott, do help Mr. Lipwig to a chair. Prophecy can be very exhausting, I believe."""|Going Postal|Terry Pratchett
19:00|seven|Billy closes his eyes and goes to sleep.<br>At seven that evening, he’s eating a room service dinner and watching The Asphalt Jungle on his laptop. It’s a jinxed one last job picture, for sure. The phone rings. It’s Ken Hoff. He tells Billy where they’ll meet tomorrow afternoon. Billy doesn’t have to write it down. Writing things down can be dangerous, and he’s got a good memory.|Billy Summers|Stephen King
19:00|seven sharp|“And what of Irene Adler?” I asked.<br>“Oh, she has turned all the men’s heads down in that part. She is the daintiest thing under a bonnet on this planet. So say the Serpentine-mews, to a man. She lives quietly, sings at concerts, drives out at five every day, and returns at seven sharp for dinner.”|The Adventures of Sherlock Holmes|Sir Arthur Conan Doyle
19:00|seven o’clock|In his hotel room at the Bon Voyage, Dr. Rufus Sixsmith reads a sheaf of letters written to him nearly half a century ago by his friend Robert Frobisher. Sixsmith knows them by heart, but their texture, rustle, and his friend’s faded handwriting calm his nerves. These letters are what he would save from a burning building. At seven o’clock precisely, he washes, changes his shirt, and sandwiches the nine read letters in the Gideon’s Bible—this he replaces in the bedside cabinet. Sixsmith slips the unread letters into his jacket pocket for the restaurant.|Cloud Atlas|David Mitchell
19:00|seven|“Very glad to see you. I dine at seven. There is a woodcock, I believe. By the way, in view of recent occurrences, perhaps I ought to ask Mrs. Hudson to examine its crop.”|The Adventures of Sherlock Holmes|Sir Arthur Conan Doyle
19:00|seven o’clock|By seven o’clock the orchestra has arrived, no thin five-piece affair, but a whole pitful of oboes and trombones and saxophones and viols and cornets and piccolos, and low and high drums.|The Great Gatsby|F. Scott Fitzgerald
19:00|seven o’clock|“Yes, seven o’clock. I will bring dessert.” Smiling in her sad-happy way, she hobbled back into her unit while I continued to mine.|The Catacombs|Jeremy Bates
19:00|seven|“What? No. I mean, yeah, that’s when we have to be in the lot, but there’s a bunch of stuff before, you know, costumes, makeup, all that. I usually get there at seven. I can’t believe nobody told you any of this.”|Reprieve|James Han Mattson
19:00|seven P.M.|After that first night, Kendra quickly fell into a rhythm: She’d drive in with Sarah, arrive by seven P.M., punch in immediately, sift through the costumes, splatter herself with blood, go through makeup if needed, and walk with Christy and Sarah down to the lot.|Reprieve|James Han Mattson
19:00|seven o’clock|"“It contains your new Nimbus Two Thousand, but I don’t want everybody knowing you’ve got a broomstick or they’ll all want one. Oliver Wood will meet you tonight on the Quidditch field at seven o’clock for your first training session."""|Harry Potter and the Sorcerer’s Stone|J.K. Rowling
19:00|seven o’clock|At seven o’clock precisely, a tiny Italian man entered James’s office. He was wearing a very ancient tuxedo and a white bow tie, which was almost exactly the same size and shape as the mustache on his upper lip.|The Wedding Officer|Anthony Capella
19:00|seven o'clock|… in a word, seen always at the same evening hour, isolated from all its possible surroundings, detached and solitary against its shadowy background, the bare minimum of scenery necessary .. to the drama of my undressing, as though all Combray had consisted of but two floors joined by a slender staircase, and as though there had been no time there but seven o'clock at night.|In Search of Lost Time: Swann's Way|Marcel Proust
19:00|seven|The town clock struck seven. The echoes of the great chime wandered in the unlit halls of the library. An autumn leaf, very crisp, fell somewhere in the dark. But it was only the page of a book, turning.|Something Wicked This Way Comes|Ray Bradbury
19:00|7.00 p.m.|7.00 p.m. Do maths practice|The Curious Incident of the Dog in the Night-Time|Mark Haddon
19:00|seven|Edward had been allowed to see me only from seven till nine-thirty pm, always inside the confines of my home and under the supervision of my dad's unfailingly crabby glare.|New Moon|Stephenie Meyer
19:00|seven o'clock|It was seven o'clock and by this time she was not very far from Raveloe, but she was not familiar enough with those monotonous lanes to know how near she was to her journey's end. She needed comfort, and she knew but one comforter - the familiar demon in her bosom; but she hesitated a moment, after drawing out the black remnant, before she raised it to her lips.|Silas Marner|George Eliot
19:00|seven o'clock|It was seven o'clock when we got into the coupé with him and started for Long Island. [...] So we drove on toward death through the cooling twilight.|The Great Gatsby|F. Scott Fitzgerald
